"date","poll","unit","region_id","process_id","source","timezone","value","region_name","country"
2020-07-30,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.63111831137283,"Berlin","DE"
2020-07-29,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-4.0290845640225,"Berlin","DE"
2020-07-28,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.52749219574794,"Berlin","DE"
2020-07-27,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.45030949302691,"Berlin","DE"
2020-07-26,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-9.08847016793452,"Berlin","DE"
2020-07-25,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-9.77180585424749,"Berlin","DE"
2020-07-24,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.03071975429584,"Berlin","DE"
2020-07-23,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-4.73145805670643,"Berlin","DE"
2020-07-22,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-4.67977669957,"Berlin","DE"
2020-07-21,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-8.64830980793721,"Berlin","DE"
2020-07-20,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-8.14970789437706,"Berlin","DE"
2020-07-19,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.52415639196648,"Berlin","DE"
2020-07-18,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-9.06782794084875,"Berlin","DE"
2020-07-17,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.78687161865909,"Berlin","DE"
2020-07-16,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-2.86492183442081,"Berlin","DE"
2020-07-15,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.19421566078072,"Berlin","DE"
2020-07-14,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-3.31865935027784,"Berlin","DE"
2020-07-13,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.65155914299988,"Berlin","DE"
2020-07-12,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-12.5464883492195,"Berlin","DE"
2020-07-11,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-9.32963047709685,"Berlin","DE"
2020-07-10,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-9.90959488841757,"Berlin","DE"
2020-07-09,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-8.6164027431784,"Berlin","DE"
2020-07-08,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.93605830501452,"Berlin","DE"
2020-07-07,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-4.06722025850257,"Berlin","DE"
2020-07-06,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.72043341639013,"Berlin","DE"
2020-07-05,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-12.6373920567013,"Berlin","DE"
2020-07-04,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.48566138217352,"Berlin","DE"
2020-07-03,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-4.27092851643058,"Berlin","DE"
2020-07-02,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.08900356461278,"Berlin","DE"
2020-07-01,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-8.5563769118171,"Berlin","DE"
2020-06-30,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-0.85269853144969,"Berlin","DE"
2020-06-29,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.20296715667225,"Berlin","DE"
2020-06-28,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.38901356905435,"Berlin","DE"
2020-06-27,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.42263955504184,"Berlin","DE"
2020-06-26,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.08558899483286,"Berlin","DE"
2020-06-25,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.23969302975682,"Berlin","DE"
2020-06-24,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-11.5114685515991,"Berlin","DE"
2020-06-23,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.18000828208229,"Berlin","DE"
2020-06-22,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.41358791336258,"Berlin","DE"
2020-06-21,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-10.2059512372611,"Berlin","DE"
2020-06-20,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-8.21114354586887,"Berlin","DE"
2020-06-19,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-4.93145124290156,"Berlin","DE"
2020-06-18,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.89776967371766,"Berlin","DE"
2020-06-17,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-2.51556710171338,"Berlin","DE"
2020-04-30,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-10.7528179690213,"Berlin","DE"
2020-04-29,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.29299189111507,"Berlin","DE"
2020-04-28,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-3.39955598661949,"Berlin","DE"
2020-04-27,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",0.936472173347735,"Berlin","DE"
2020-04-26,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-2.57941383084027,"Berlin","DE"
2020-04-25,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-5.58961765759559,"Berlin","DE"
2020-04-24,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.0406640319476,"Berlin","DE"
2020-04-23,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",1.49879376908466,"Berlin","DE"
2020-04-22,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",1.85762514681349,"Berlin","DE"
2020-04-21,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-3.653025065749,"Berlin","DE"
